tile_index,jis_code,unicode,character,file_offset
5510,0x6B28,U+897E,襾,0x73044
5511,0x6B29,U+8983,覃,0x73084
5512,0x6B2A,U+8988,覈,0x730C4
5513,0x6B2B,U+898A,覊,0x73104
5514,0x6B2C,U+8993,覓,0x73144
5515,0x6B2D,U+8998,覘,0x73184
5516,0x6B2E,U+89A1,覡,0x731C4
5517,0x6B2F,U+89A9,覩,0x73204
5518,0x6B30,U+89A6,覦,0x73244
5519,0x6B31,U+89AC,覬,0x73284
5520,0x6B32,U+89AF,覯,0x732C4
5521,0x6B33,U+89B2,覲,0x73304
5522,0x6B34,U+89BA,覺,0x73344
5523,0x6B35,U+89BD,覽,0x73384
5524,0x6B36,U+89BF,覿,0x733C4
5525,0x6B37,U+89C0,觀,0x73404
5526,0x6B38,U+89DA,觚,0x73444
5527,0x6B39,U+89DC,觜,0x73484
5528,0x6B3A,U+89DD,觝,0x734C4
5529,0x6B3B,U+89E7,觧,0x73504
5530,0x6B3C,U+89F4,觴,0x73544
5531,0x6B3D,U+89F8,觸,0x73584
5532,0x6B3E,U+8A03,訃,0x735C4
5533,0x6B3F,U+8A16,訖,0x73604
5534,0x6B40,U+8A10,訐,0x73644
5535,0x6B41,U+8A0C,訌,0x73684
5536,0x6B42,U+8A1B,訛,0x736C4
5537,0x6B43,U+8A1D,訝,0x73704
5538,0x6B44,U+8A25,訥,0x73744
5539,0x6B45,U+8A36,訶,0x73784
5540,0x6B46,U+8A41,詁,0x737C4
5541,0x6B47,U+8A5B,詛,0x73804
5542,0x6B48,U+8A52,詒,0x73844
5543,0x6B49,U+8A46,詆,0x73884
5544,0x6B4A,U+8A48,詈,0x738C4
5545,0x6B4B,U+8A7C,詼,0x73904
5546,0x6B4C,U+8A6D,詭,0x73944
5547,0x6B4D,U+8A6C,詬,0x73984
5548,0x6B4E,U+8A62,詢,0x739C4
5549,0x6B4F,U+8A85,誅,0x73A04
5550,0x6B50,U+8A82,誂,0x73A44
5551,0x6B51,U+8A84,誄,0x73A84
5552,0x6B52,U+8AA8,誨,0x73AC4
5553,0x6B53,U+8AA1,誡,0x73B04
5554,0x6B54,U+8A91,誑,0x73B44
5555,0x6B55,U+8AA5,誥,0x73B84
5556,0x6B56,U+8AA6,誦,0x73BC4
5557,0x6B57,U+8A9A,誚,0x73C04
5558,0x6B58,U+8AA3,誣,0x73C44
5559,0x6B59,U+8AC4,諄,0x73C84
5560,0x6B5A,U+8ACD,諍,0x73CC4
5561,0x6B5B,U+8AC2,諂,0x73D04
5562,0x6B5C,U+8ADA,諚,0x73D44
5563,0x6B5D,U+8AEB,諫,0x73D84
5564,0x6B5E,U+8AF3,諳,0x73DC4
5565,0x6B5F,U+8AE7,諧,0x73E04
5566,0x6B60,U+8AE4,諤,0x73E44
5567,0x6B61,U+8AF1,諱,0x73E84
5568,0x6B62,U+8B14,謔,0x73EC4
5569,0x6B63,U+8AE0,諠,0x73F04
5570,0x6B64,U+8AE2,諢,0x73F44
5571,0x6B65,U+8AF7,諷,0x73F84
5572,0x6B66,U+8ADE,諞,0x73FC4
5573,0x6B67,U+8ADB,諛,0x74004
5574,0x6B68,U+8B0C,謌,0x74044
5575,0x6B69,U+8B07,謇,0x74084
5576,0x6B6A,U+8B1A,謚,0x740C4
5577,0x6B6B,U+8AE1,諡,0x74104
5578,0x6B6C,U+8B16,謖,0x74144
5579,0x6B6D,U+8B10,謐,0x74184
5580,0x6B6E,U+8B17,謗,0x741C4
5581,0x6B6F,U+8B20,謠,0x74204
5582,0x6B70,U+8B33,謳,0x74244
5583,0x6B71,U+97AB,鞫,0x74284
5584,0x6B72,U+8B26,謦,0x742C4
5585,0x6B73,U+8B2B,謫,0x74304
5586,0x6B74,U+8B3E,謾,0x74344
5587,0x6B75,U+8B28,謨,0x74384
5588,0x6B76,U+8B41,譁,0x743C4
5589,0x6B77,U+8B4C,譌,0x74404
5590,0x6B78,U+8B4F,譏,0x74444
5591,0x6B79,U+8B4E,譎,0x74484
5592,0x6B7A,U+8B49,證,0x744C4
5593,0x6B7B,U+8B56,譖,0x74504
5594,0x6B7C,U+8B5B,譛,0x74544
5595,0x6B7D,U+8B5A,譚,0x74584
5596,0x6B7E,U+8B6B,譫,0x745C4
5597,0x6C21,U+8B5F,譟,0x74604
5598,0x6C22,U+8B6C,譬,0x74644
5599,0x6C23,U+8B6F,譯,0x74684
5600,0x6C24,U+8B74,譴,0x746C4
5601,0x6C25,U+8B7D,譽,0x74704
5602,0x6C26,U+8B80,讀,0x74744
5603,0x6C27,U+8B8C,讌,0x74784
5604,0x6C28,U+8B8E,讎,0x747C4
5605,0x6C29,U+8B92,讒,0x74804
5606,0x6C2A,U+8B93,讓,0x74844
5607,0x6C2B,U+8B96,讖,0x74884
5608,0x6C2C,U+8B99,讙,0x748C4
5609,0x6C2D,U+8B9A,讚,0x74904
5610,0x6C2E,U+8C3A,谺,0x74944
5611,0x6C2F,U+8C41,豁,0x74984
5612,0x6C30,U+8C3F,谿,0x749C4
5613,0x6C31,U+8C48,豈,0x74A04
5614,0x6C32,U+8C4C,豌,0x74A44
5615,0x6C33,U+8C4E,豎,0x74A84
5616,0x6C34,U+8C50,豐,0x74AC4
5617,0x6C35,U+8C55,豕,0x74B04
5618,0x6C36,U+8C62,豢,0x74B44
5619,0x6C37,U+8C6C,豬,0x74B84
5620,0x6C38,U+8C78,豸,0x74BC4
5621,0x6C39,U+8C7A,豺,0x74C04
5622,0x6C3A,U+8C82,貂,0x74C44
5623,0x6C3B,U+8C89,貉,0x74C84
5624,0x6C3C,U+8C85,貅,0x74CC4
5625,0x6C3D,U+8C8A,貊,0x74D04
5626,0x6C3E,U+8C8D,貍,0x74D44
5627,0x6C3F,U+8C8E,貎,0x74D84
5628,0x6C40,U+8C94,貔,0x74DC4
5629,0x6C41,U+8C7C,豼,0x74E04
5630,0x6C42,U+8C98,貘,0x74E44
5631,0x6C43,U+621D,戝,0x74E84
5632,0x6C44,U+8CAD,貭,0x74EC4
5633,0x6C45,U+8CAA,貪,0x74F04
5634,0x6C46,U+8CBD,貽,0x74F44
5635,0x6C47,U+8CB2,貲,0x74F84
5636,0x6C48,U+8CB3,貳,0x74FC4
5637,0x6C49,U+8CAE,貮,0x75004
5638,0x6C4A,U+8CB6,貶,0x75044
5639,0x6C4B,U+8CC8,賈,0x75084
5640,0x6C4C,U+8CC1,賁,0x750C4
5641,0x6C4D,U+8CE4,賤,0x75104
5642,0x6C4E,U+8CE3,賣,0x75144
5643,0x6C4F,U+8CDA,賚,0x75184
5644,0x6C50,U+8CFD,賽,0x751C4
5645,0x6C51,U+8CFA,賺,0x75204
5646,0x6C52,U+8CFB,賻,0x75244
5647,0x6C53,U+8D04,贄,0x75284
5648,0x6C54,U+8D05,贅,0x752C4
5649,0x6C55,U+8D0A,贊,0x75304
5650,0x6C56,U+8D07,贇,0x75344
5651,0x6C57,U+8D0F,贏,0x75384
5652,0x6C58,U+8D0D,贍,0x753C4
5653,0x6C59,U+8D10,贐,0x75404
5654,0x6C5A,U+9F4E,齎,0x75444
5655,0x6C5B,U+8D13,贓,0x75484
5656,0x6C5C,U+8CCD,賍,0x754C4
5657,0x6C5D,U+8D14,贔,0x75504
5658,0x6C5E,U+8D16,贖,0x75544
5659,0x6C5F,U+8D67,赧,0x75584
5660,0x6C60,U+8D6D,赭,0x755C4
5661,0x6C61,U+8D71,赱,0x75604
5662,0x6C62,U+8D73,赳,0x75644
5663,0x6C63,U+8D81,趁,0x75684
5664,0x6C64,U+8D99,趙,0x756C4
5665,0x6C65,U+8DC2,跂,0x75704
5666,0x6C66,U+8DBE,趾,0x75744
5667,0x6C67,U+8DBA,趺,0x75784
5668,0x6C68,U+8DCF,跏,0x757C4
5669,0x6C69,U+8DDA,跚,0x75804
5670,0x6C6A,U+8DD6,跖,0x75844
5671,0x6C6B,U+8DCC,跌,0x75884
5672,0x6C6C,U+8DDB,跛,0x758C4
5673,0x6C6D,U+8DCB,跋,0x75904
5674,0x6C6E,U+8DEA,跪,0x75944
5675,0x6C6F,U+8DEB,跫,0x75984
5676,0x6C70,U+8DDF,跟,0x759C4
5677,0x6C71,U+8DE3,跣,0x75A04
5678,0x6C72,U+8DFC,跼,0x75A44
5679,0x6C73,U+8E08,踈,0x75A84
5680,0x6C74,U+8E09,踉,0x75AC4
5681,0x6C75,U+8DFF,跿,0x75B04
5682,0x6C76,U+8E1D,踝,0x75B44
5683,0x6C77,U+8E1E,踞,0x75B84
5684,0x6C78,U+8E10,踐,0x75BC4
5685,0x6C79,U+8E1F,踟,0x75C04
5686,0x6C7A,U+8E42,蹂,0x75C44
5687,0x6C7B,U+8E35,踵,0x75C84
5688,0x6C7C,U+8E30,踰,0x75CC4
5689,0x6C7D,U+8E34,踴,0x75D04
5690,0x6C7E,U+8E4A,蹊,0x75D44
5691,0x6D21,U+8E47,蹇,0x75D84
5692,0x6D22,U+8E49,蹉,0x75DC4
5693,0x6D23,U+8E4C,蹌,0x75E04
5694,0x6D24,U+8E50,蹐,0x75E44
5695,0x6D25,U+8E48,蹈,0x75E84
5696,0x6D26,U+8E59,蹙,0x75EC4
5697,0x6D27,U+8E64,蹤,0x75F04
5698,0x6D28,U+8E60,蹠,0x75F44
5699,0x6D29,U+8E2A,踪,0x75F84
5700,0x6D2A,U+8E63,蹣,0x75FC4
5701,0x6D2B,U+8E55,蹕,0x76004
5702,0x6D2C,U+8E76,蹶,0x76044
5703,0x6D2D,U+8E72,蹲,0x76084
5704,0x6D2E,U+8E7C,蹼,0x760C4
5705,0x6D2F,U+8E81,躁,0x76104
5706,0x6D30,U+8E87,躇,0x76144
5707,0x6D31,U+8E85,躅,0x76184
5708,0x6D32,U+8E84,躄,0x761C4
5709,0x6D33,U+8E8B,躋,0x76204
5710,0x6D34,U+8E8A,躊,0x76244
5711,0x6D35,U+8E93,躓,0x76284
5712,0x6D36,U+8E91,躑,0x762C4
5713,0x6D37,U+8E94,躔,0x76304
5714,0x6D38,U+8E99,躙,0x76344
5715,0x6D39,U+8EAA,躪,0x76384
5716,0x6D3A,U+8EA1,躡,0x763C4
5717,0x6D3B,U+8EAC,躬,0x76404
5718,0x6D3C,U+8EB0,躰,0x76444
5719,0x6D3D,U+8EC6,軆,0x76484
5720,0x6D3E,U+8EB1,躱,0x764C4
5721,0x6D3F,U+8EBE,躾,0x76504
5722,0x6D40,U+8EC5,軅,0x76544
5723,0x6D41,U+8EC8,軈,0x76584
5724,0x6D42,U+8ECB,軋,0x765C4
5725,0x6D43,U+8EDB,軛,0x76604
5726,0x6D44,U+8EE3,軣,0x76644
5727,0x6D45,U+8EFC,軼,0x76684
5728,0x6D46,U+8EFB,軻,0x766C4
5729,0x6D47,U+8EEB,軫,0x76704
5730,0x6D48,U+8EFE,軾,0x76744
5731,0x6D49,U+8F0A,輊,0x76784
5732,0x6D4A,U+8F05,輅,0x767C4
5733,0x6D4B,U+8F15,輕,0x76804
5734,0x6D4C,U+8F12,輒,0x76844
5735,0x6D4D,U+8F19,輙,0x76884
5736,0x6D4E,U+8F13,輓,0x768C4
5737,0x6D4F,U+8F1C,輜,0x76904
5738,0x6D50,U+8F1F,輟,0x76944
5739,0x6D51,U+8F1B,輛,0x76984
5740,0x6D52,U+8F0C,輌,0x769C4
5741,0x6D53,U+8F26,輦,0x76A04
5742,0x6D54,U+8F33,輳,0x76A44
5743,0x6D55,U+8F3B,輻,0x76A84
5744,0x6D56,U+8F39,輹,0x76AC4
5745,0x6D57,U+8F45,轅,0x76B04
5746,0x6D58,U+8F42,轂,0x76B44
5747,0x6D59,U+8F3E,輾,0x76B84
5748,0x6D5A,U+8F4C,轌,0x76BC4
5749,0x6D5B,U+8F49,轉,0x76C04
5750,0x6D5C,U+8F46,轆,0x76C44
5751,0x6D5D,U+8F4E,轎,0x76C84
5752,0x6D5E,U+8F57,轗,0x76CC4
5753,0x6D5F,U+8F5C,轜,0x76D04
5754,0x6D60,U+8F62,轢,0x76D44
5755,0x6D61,U+8F63,轣,0x76D84
5756,0x6D62,U+8F64,轤,0x76DC4
5757,0x6D63,U+8F9C,辜,0x76E04
5758,0x6D64,U+8F9F,辟,0x76E44
5759,0x6D65,U+8FA3,辣,0x76E84
5760,0x6D66,U+8FAD,辭,0x76EC4
5761,0x6D67,U+8FAF,辯,0x76F04
5762,0x6D68,U+8FB7,辷,0x76F44
5763,0x6D69,U+8FDA,迚,0x76F84
5764,0x6D6A,U+8FE5,迥,0x76FC4
5765,0x6D6B,U+8FE2,迢,0x77004
5766,0x6D6C,U+8FEA,迪,0x77044
5767,0x6D6D,U+8FEF,迯,0x77084
5768,0x6D6E,U+9087,邇,0x770C4
5769,0x6D6F,U+8FF4,迴,0x77104
5770,0x6D70,U+9005,逅,0x77144
5771,0x6D71,U+8FF9,迹,0x77184
5772,0x6D72,U+8FFA,迺,0x771C4
5773,0x6D73,U+9011,逑,0x77204
5774,0x6D74,U+9015,逕,0x77244
5775,0x6D75,U+9021,逡,0x77284
5776,0x6D76,U+900D,逍,0x772C4
5777,0x6D77,U+901E,逞,0x77304
5778,0x6D78,U+9016,逖,0x77344
5779,0x6D79,U+900B,逋,0x77384
5780,0x6D7A,U+9027,逧,0x773C4
5781,0x6D7B,U+9036,逶,0x77404
5782,0x6D7C,U+9035,逵,0x77444
5783,0x6D7D,U+9039,逹,0x77484
5784,0x6D7E,U+8FF8,迸,0x774C4
5785,0x6E21,U+904F,遏,0x77504
5786,0x6E22,U+9050,遐,0x77544
5787,0x6E23,U+9051,遑,0x77584
5788,0x6E24,U+9052,遒,0x775C4
5789,0x6E25,U+900E,逎,0x77604
5790,0x6E26,U+9049,遉,0x77644
5791,0x6E27,U+903E,逾,0x77684
5792,0x6E28,U+9056,遖,0x776C4
5793,0x6E29,U+9058,遘,0x77704
5794,0x6E2A,U+905E,遞,0x77744
5795,0x6E2B,U+9068,遨,0x77784
5796,0x6E2C,U+906F,遯,0x777C4
5797,0x6E2D,U+9076,遶,0x77804
5798,0x6E2E,U+96A8,隨,0x77844
5799,0x6E2F,U+9072,遲,0x77884
5800,0x6E30,U+9082,邂,0x778C4
5801,0x6E31,U+907D,遽,0x77904
5802,0x6E32,U+9081,邁,0x77944
5803,0x6E33,U+9080,邀,0x77984
5804,0x6E34,U+908A,邊,0x779C4
5805,0x6E35,U+9089,邉,0x77A04
5806,0x6E36,U+908F,邏,0x77A44
5807,0x6E37,U+90A8,邨,0x77A84
5808,0x6E38,U+90AF,邯,0x77AC4
5809,0x6E39,U+90B1,邱,0x77B04
5810,0x6E3A,U+90B5,邵,0x77B44
5811,0x6E3B,U+90E2,郢,0x77B84
5812,0x6E3C,U+90E4,郤,0x77BC4
5813,0x6E3D,U+6248,扈,0x77C04
5814,0x6E3E,U+90DB,郛,0x77C44
5815,0x6E3F,U+9102,鄂,0x77C84
5816,0x6E40,U+9112,鄒,0x77CC4
5817,0x6E41,U+9119,鄙,0x77D04
5818,0x6E42,U+9132,鄲,0x77D44
5819,0x6E43,U+9130,鄰,0x77D84
5820,0x6E44,U+914A,酊,0x77DC4
5821,0x6E45,U+9156,酖,0x77E04
5822,0x6E46,U+9158,酘,0x77E44
5823,0x6E47,U+9163,酣,0x77E84
5824,0x6E48,U+9165,酥,0x77EC4
5825,0x6E49,U+9169,酩,0x77F04
5826,0x6E4A,U+9173,酳,0x77F44
5827,0x6E4B,U+9172,酲,0x77F84
5828,0x6E4C,U+918B,醋,0x77FC4
5829,0x6E4D,U+9189,醉,0x78004
5830,0x6E4E,U+9182,醂,0x78044
5831,0x6E4F,U+91A2,醢,0x78084
5832,0x6E50,U+91AB,醫,0x780C4
5833,0x6E51,U+91AF,醯,0x78104
5834,0x6E52,U+91AA,醪,0x78144
5835,0x6E53,U+91B5,醵,0x78184
5836,0x6E54,U+91B4,醴,0x781C4
5837,0x6E55,U+91BA,醺,0x78204
5838,0x6E56,U+91C0,釀,0x78244
5839,0x6E57,U+91C1,釁,0x78284
5840,0x6E58,U+91C9,釉,0x782C4
5841,0x6E59,U+91CB,釋,0x78304
5842,0x6E5A,U+91D0,釐,0x78344
5843,0x6E5B,U+91D6,釖,0x78384
5844,0x6E5C,U+91DF,釟,0x783C4
5845,0x6E5D,U+91E1,釡,0x78404
5846,0x6E5E,U+91DB,釛,0x78444
5847,0x6E5F,U+91FC,釼,0x78484
5848,0x6E60,U+91F5,釵,0x784C4
5849,0x6E61,U+91F6,釶,0x78504
5850,0x6E62,U+921E,鈞,0x78544
5851,0x6E63,U+91FF,釿,0x78584
5852,0x6E64,U+9214,鈔,0x785C4
5853,0x6E65,U+922C,鈬,0x78604
5854,0x6E66,U+9215,鈕,0x78644
5855,0x6E67,U+9211,鈑,0x78684
5856,0x6E68,U+925E,鉞,0x786C4
5857,0x6E69,U+9257,鉗,0x78704
5858,0x6E6A,U+9245,鉅,0x78744
5859,0x6E6B,U+9249,鉉,0x78784
5860,0x6E6C,U+9264,鉤,0x787C4
5861,0x6E6D,U+9248,鉈,0x78804
5862,0x6E6E,U+9295,銕,0x78844
5863,0x6E6F,U+923F,鈿,0x78884
5864,0x6E70,U+924B,鉋,0x788C4
5865,0x6E71,U+9250,鉐,0x78904
5866,0x6E72,U+929C,銜,0x78944
5867,0x6E73,U+9296,銖,0x78984
5868,0x6E74,U+9293,銓,0x789C4
5869,0x6E75,U+929B,銛,0x78A04
5870,0x6E76,U+925A,鉚,0x78A44
5871,0x6E77,U+92CF,鋏,0x78A84
5872,0x6E78,U+92B9,銹,0x78AC4
5873,0x6E79,U+92B7,銷,0x78B04
5874,0x6E7A,U+92E9,鋩,0x78B44
5875,0x6E7B,U+930F,錏,0x78B84
5876,0x6E7C,U+92FA,鋺,0x78BC4
5877,0x6E7D,U+9344,鍄,0x78C04
5878,0x6E7E,U+932E,錮,0x78C44
5879,0x6F21,U+9319,錙,0x78C84
5880,0x6F22,U+9322,錢,0x78CC4
5881,0x6F23,U+931A,錚,0x78D04
5882,0x6F24,U+9323,錣,0x78D44
5883,0x6F25,U+933A,錺,0x78D84
5884,0x6F26,U+9335,錵,0x78DC4
5885,0x6F27,U+933B,錻,0x78E04
5886,0x6F28,U+935C,鍜,0x78E44
5887,0x6F29,U+9360,鍠,0x78E84
5888,0x6F2A,U+937C,鍼,0x78EC4
5889,0x6F2B,U+936E,鍮,0x78F04
5890,0x6F2C,U+9356,鍖,0x78F44
5891,0x6F2D,U+93B0,鎰,0x78F84
5892,0x6F2E,U+93AC,鎬,0x78FC4
5893,0x6F2F,U+93AD,鎭,0x79004
5894,0x6F30,U+9394,鎔,0x79044
5895,0x6F31,U+93B9,鎹,0x79084
5896,0x6F32,U+93D6,鏖,0x790C4
5897,0x6F33,U+93D7,鏗,0x79104
5898,0x6F34,U+93E8,鏨,0x79144
5899,0x6F35,U+93E5,鏥,0x79184
5900,0x6F36,U+93D8,鏘,0x791C4
5901,0x6F37,U+93C3,鏃,0x79204
5902,0x6F38,U+93DD,鏝,0x79244
5903,0x6F39,U+93D0,鏐,0x79284
5904,0x6F3A,U+93C8,鏈,0x792C4
5905,0x6F3B,U+93E4,鏤,0x79304
5906,0x6F3C,U+941A,鐚,0x79344
5907,0x6F3D,U+9414,鐔,0x79384
5908,0x6F3E,U+9413,鐓,0x793C4
5909,0x6F3F,U+9403,鐃,0x79404
5910,0x6F40,U+9407,鐇,0x79444
5911,0x6F41,U+9410,鐐,0x79484
5912,0x6F42,U+9436,鐶,0x794C4
5913,0x6F43,U+942B,鐫,0x79504
5914,0x6F44,U+9435,鐵,0x79544
5915,0x6F45,U+9421,鐡,0x79584
5916,0x6F46,U+943A,鐺,0x795C4
5917,0x6F47,U+9441,鑁,0x79604
5918,0x6F48,U+9452,鑒,0x79644
5919,0x6F49,U+9444,鑄,0x79684
5920,0x6F4A,U+945B,鑛,0x796C4
5921,0x6F4B,U+9460,鑠,0x79704
5922,0x6F4C,U+9462,鑢,0x79744
5923,0x6F4D,U+945E,鑞,0x79784
5924,0x6F4E,U+946A,鑪,0x797C4
5925,0x6F4F,U+9229,鈩,0x79804
5926,0x6F50,U+9470,鑰,0x79844
5927,0x6F51,U+9475,鑵,0x79884
5928,0x6F52,U+9477,鑷,0x798C4
5929,0x6F53,U+947D,鑽,0x79904
5930,0x6F54,U+945A,鑚,0x79944
5931,0x6F55,U+947C,鑼,0x79984
5932,0x6F56,U+947E,鑾,0x799C4
5933,0x6F57,U+9481,钁,0x79A04
5934,0x6F58,U+947F,鑿,0x79A44
5935,0x6F59,U+9582,閂,0x79A84
5936,0x6F5A,U+9587,閇,0x79AC4
5937,0x6F5B,U+958A,閊,0x79B04
5938,0x6F5C,U+9594,閔,0x79B44
5939,0x6F5D,U+9596,閖,0x79B84
5940,0x6F5E,U+9598,閘,0x79BC4
5941,0x6F5F,U+9599,閙,0x79C04
5942,0x6F60,U+95A0,閠,0x79C44
5943,0x6F61,U+95A8,閨,0x79C84
5944,0x6F62,U+95A7,閧,0x79CC4
5945,0x6F63,U+95AD,閭,0x79D04
5946,0x6F64,U+95BC,閼,0x79D44
5947,0x6F65,U+95BB,閻,0x79D84
5948,0x6F66,U+95B9,閹,0x79DC4
5949,0x6F67,U+95BE,閾,0x79E04
5950,0x6F68,U+95CA,闊,0x79E44
5951,0x6F69,U+6FF6,濶,0x79E84
5952,0x6F6A,U+95C3,闃,0x79EC4
5953,0x6F6B,U+95CD,闍,0x79F04
5954,0x6F6C,U+95CC,闌,0x79F44
5955,0x6F6D,U+95D5,闕,0x79F84
5956,0x6F6E,U+95D4,闔,0x79FC4
5957,0x6F6F,U+95D6,闖,0x7A004
5958,0x6F70,U+95DC,關,0x7A044
5959,0x6F71,U+95E1,闡,0x7A084
5960,0x6F72,U+95E5,闥,0x7A0C4
5961,0x6F73,U+95E2,闢,0x7A104
5962,0x6F74,U+9621,阡,0x7A144
5963,0x6F75,U+9628,阨,0x7A184
5964,0x6F76,U+962E,阮,0x7A1C4
5965,0x6F77,U+962F,阯,0x7A204
5966,0x6F78,U+9642,陂,0x7A244
5967,0x6F79,U+964C,陌,0x7A284
5968,0x6F7A,U+964F,陏,0x7A2C4
5969,0x6F7B,U+964B,陋,0x7A304
5970,0x6F7C,U+9677,陷,0x7A344
5971,0x6F7D,U+965C,陜,0x7A384
5972,0x6F7E,U+965E,陞,0x7A3C4
5973,0x7021,U+965D,陝,0x7A404
5974,0x7022,U+965F,陟,0x7A444
5975,0x7023,U+9666,陦,0x7A484
5976,0x7024,U+9672,陲,0x7A4C4
5977,0x7025,U+966C,陬,0x7A504
5978,0x7026,U+968D,隍,0x7A544
5979,0x7027,U+9698,隘,0x7A584
5980,0x7028,U+9695,隕,0x7A5C4
5981,0x7029,U+9697,隗,0x7A604
5982,0x702A,U+96AA,險,0x7A644
5983,0x702B,U+96A7,隧,0x7A684
5984,0x702C,U+96B1,隱,0x7A6C4
5985,0x702D,U+96B2,隲,0x7A704
5986,0x702E,U+96B0,隰,0x7A744
5987,0x702F,U+96B4,隴,0x7A784
5988,0x7030,U+96B6,隶,0x7A7C4
5989,0x7031,U+96B8,隸,0x7A804
5990,0x7032,U+96B9,隹,0x7A844
5991,0x7033,U+96CE,雎,0x7A884
5992,0x7034,U+96CB,雋,0x7A8C4
5993,0x7035,U+96C9,雉,0x7A904
5994,0x7036,U+96CD,雍,0x7A944
5995,0x7037,U+894D,襍,0x7A984
5996,0x7038,U+96DC,雜,0x7A9C4
5997,0x7039,U+970D,霍,0x7AA04
5998,0x703A,U+96D5,雕,0x7AA44
5999,0x703B,U+96F9,雹,0x7AA84
6000,0x703C,U+9704,霄,0x7AAC4
6001,0x703D,U+9706,霆,0x7AB04
6002,0x703E,U+9708,霈,0x7AB44
6003,0x703F,U+9713,霓,0x7AB84
6004,0x7040,U+970E,霎,0x7ABC4
6005,0x7041,U+9711,霑,0x7AC04
6006,0x7042,U+970F,霏,0x7AC44
6007,0x7043,U+9716,霖,0x7AC84
6008,0x7044,U+9719,霙,0x7ACC4
6009,0x7045,U+9724,霤,0x7AD04
6010,0x7046,U+972A,霪,0x7AD44
6011,0x7047,U+9730,霰,0x7AD84
6012,0x7048,U+9739,霹,0x7ADC4
6013,0x7049,U+973D,霽,0x7AE04
6014,0x704A,U+973E,霾,0x7AE44
6015,0x704B,U+9744,靄,0x7AE84
6016,0x704C,U+9746,靆,0x7AEC4
6017,0x704D,U+9748,靈,0x7AF04
6018,0x704E,U+9742,靂,0x7AF44
6019,0x704F,U+9749,靉,0x7AF84
6020,0x7050,U+975C,靜,0x7AFC4
6021,0x7051,U+9760,靠,0x7B004
6022,0x7052,U+9764,靤,0x7B044
6023,0x7053,U+9766,靦,0x7B084
6024,0x7054,U+9768,靨,0x7B0C4
6025,0x7055,U+52D2,勒,0x7B104
6026,0x7056,U+976B,靫,0x7B144
6027,0x7057,U+9771,靱,0x7B184
6028,0x7058,U+9779,靹,0x7B1C4
6029,0x7059,U+9785,鞅,0x7B204
6030,0x705A,U+977C,靼,0x7B244
6031,0x705B,U+9781,鞁,0x7B284
6032,0x705C,U+977A,靺,0x7B2C4
6033,0x705D,U+9786,鞆,0x7B304
6034,0x705E,U+978B,鞋,0x7B344
6035,0x705F,U+978F,鞏,0x7B384
6036,0x7060,U+9790,鞐,0x7B3C4
6037,0x7061,U+979C,鞜,0x7B404
6038,0x7062,U+97A8,鞨,0x7B444
6039,0x7063,U+97A6,鞦,0x7B484
6040,0x7064,U+97A3,鞣,0x7B4C4
6041,0x7065,U+97B3,鞳,0x7B504
6042,0x7066,U+97B4,鞴,0x7B544
6043,0x7067,U+97C3,韃,0x7B584
6044,0x7068,U+97C6,韆,0x7B5C4
6045,0x7069,U+97C8,韈,0x7B604
6046,0x706A,U+97CB,韋,0x7B644
6047,0x706B,U+97DC,韜,0x7B684
6048,0x706C,U+97ED,韭,0x7B6C4
6049,0x706D,U+9F4F,齏,0x7B704
6050,0x706E,U+97F2,韲,0x7B744
6051,0x706F,U+7ADF,竟,0x7B784
6052,0x7070,U+97F6,韶,0x7B7C4
6053,0x7071,U+97F5,韵,0x7B804
6054,0x7072,U+980F,頏,0x7B844
6055,0x7073,U+980C,頌,0x7B884
6056,0x7074,U+9838,頸,0x7B8C4
6057,0x7075,U+9824,頤,0x7B904
6058,0x7076,U+9821,頡,0x7B944
6059,0x7077,U+9837,頷,0x7B984
6060,0x7078,U+983D,頽,0x7B9C4
6061,0x7079,U+9846,顆,0x7BA04
6062,0x707A,U+984F,顏,0x7BA44
6063,0x707B,U+984B,顋,0x7BA84
6064,0x707C,U+986B,顫,0x7BAC4
6065,0x707D,U+986F,顯,0x7BB04
6066,0x707E,U+9870,顰,0x7BB44
6067,0x7121,U+9871,顱,0x7BB84
6068,0x7122,U+9874,顴,0x7BBC4
6069,0x7123,U+9873,顳,0x7BC04
6070,0x7124,U+98AA,颪,0x7BC44
6071,0x7125,U+98AF,颯,0x7BC84
6072,0x7126,U+98B1,颱,0x7BCC4
6073,0x7127,U+98B6,颶,0x7BD04
6074,0x7128,U+98C4,飄,0x7BD44
6075,0x7129,U+98C3,飃,0x7BD84
6076,0x712A,U+98C6,飆,0x7BDC4
6077,0x712B,U+98E9,飩,0x7BE04
6078,0x712C,U+98EB,飫,0x7BE44
6079,0x712D,U+9903,餃,0x7BE84
6080,0x712E,U+9909,餉,0x7BEC4
6081,0x712F,U+9912,餒,0x7BF04
6082,0x7130,U+9914,餔,0x7BF44
6083,0x7131,U+9918,餘,0x7BF84
6084,0x7132,U+9921,餡,0x7BFC4
6085,0x7133,U+991D,餝,0x7C004
6086,0x7134,U+991E,餞,0x7C044
6087,0x7135,U+9924,餤,0x7C084
6088,0x7136,U+9920,餠,0x7C0C4
6089,0x7137,U+992C,餬,0x7C104
6090,0x7138,U+992E,餮,0x7C144
